data,temp_min,temp_max,vazamento,velocidade,rotacao,falha_hoje,falha_amanha
2011-01-02,21.4,25.8,0.0,48.0,1016.3,0.0,0.0
2011-01-03,20.3,34.9,9.4,70.0,1005.9,1.0,1.0
2011-01-04,15.7,31.9,0.0,30.0,1008.1,0.0,0.0
2011-01-05,11.1,28.2,0.0,35.0,1002.2,0.0,1.0
2011-01-06,15.9,30.8,0.0,33.0,1007.3,0.0,0.0
2011-01-07,14.4,27.2,0.0,78.0,1015.2351984635088,0.0,0.0
2011-01-08,20.0,26.0,1.0,28.0,1012.6,0.0,1.0
2011-01-09,17.2,23.6,0.0,40.15837531486146,1016.5,0.0,0.0
2011-01-10,21.9,32.1,2.0,48.0,1006.4,1.0,1.0
2011-01-11,20.5,27.0,0.0,50.0,1008.5,0.0,1.0
2011-01-12,11.7,16.4,35.2,56.0,1015.2351984635088,1.0,1.0
2011-01-13,20.0,24.2,9.8,43.0,1012.1,1.0,1.0
2011-01-14,24.0,25.5,2.4,52.0,1006.0,1.0,1.0
2011-01-15,19.7,29.7,0.0,35.0,1008.5,0.0,1.0
2011-01-16,19.8,28.9,1.0,26.0,1008.0,0.0,0.0
2011-01-17,13.9,26.0,0.0,39.0,1009.6,0.0,0.0
2011-01-18,13.3,20.7,0.2,41.0,1006.5,0.0,0.0
2011-01-19,7.9,19.9,0.2,28.0,1015.2351984635088,0.0,0.0
2011-01-20,13.1,28.2,0.0,35.0,1011.6,0.0,0.0
2011-01-21,9.5,21.5,0.0,33.0,1015.2351984635088,0.0,0.0
2011-01-22,10.8,21.5,1.0,48.0,1015.2351984635088,0.0,1.0
2011-01-23,9.1,21.0,28.0,41.0,1015.2351984635088,1.0,0.0
2011-01-24,17.0,24.8,0.0,39.0,1004.5,0.0,0.0
2011-01-25,21.7,28.5,0.0,50.0,1006.9,0.0,0.0
2011-01-27,13.0,24.1,0.0,41.0,1015.2351984635088,0.0,0.0
2011-01-28,22.6,27.9,0.0,44.0,1018.9,0.0,0.0
2011-01-29,18.5,37.7,0.0,30.0,1015.6,0.0,0.0
2011-01-30,19.1,41.5,0.0,50.0,1015.2351984635088,0.0,1.0
2011-01-31,22.3,29.1,4.2,41.0,1010.3,1.0,0.0
2011-02-01,23.1,41.9,0.0,52.0,1004.1,0.0,0.0
2011-02-02,13.1,22.3,0.0,30.0,1010.0,0.0,0.0
2011-02-03,23.5,39.7,0.0,54.0,1009.5,0.0,0.0
2011-02-04,24.4,35.4,0.2,61.0,1007.3,0.0,1.0
2011-02-05,14.8,23.1,1.0,52.0,1015.2351984635088,0.0,0.0
2011-02-06,27.6,35.6,0.0,67.0,1016.1,0.0,0.0
2011-02-07,17.2,21.8,0.6,46.0,1021.1,0.0,0.0
2011-02-08,13.4,27.3,0.0,22.0,1016.6,0.0,0.0
2011-02-09,20.7,28.8,7.4,54.0,1019.6,1.0,1.0
2011-02-10,14.5,23.6,0.0,24.0,1012.3,0.0,1.0
2011-02-11,18.1,19.8,3.6,44.0,1014.4,1.0,0.0
2011-02-12,21.8,22.5,1.0,61.0,1016.7,0.0,1.0
2011-02-13,22.6,36.2,0.0,69.0,1011.4,0.0,1.0
2011-02-14,18.6,23.5,0.0,40.15837531486146,1014.2,0.0,0.0
2011-02-15,14.6,24.1,0.0,24.0,1022.3,0.0,0.0
2011-02-16,18.2,32.0,0.0,44.0,1015.2351984635088,0.0,0.0
2011-02-17,18.5,26.7,0.0,33.0,1012.9,0.0,0.0
2011-02-18,21.0,27.9,0.2,24.0,1015.2351984635088,0.0,0.0
2011-02-19,22.2,34.9,0.0,37.0,1010.0,0.0,0.0
2011-02-20,24.8,36.1,0.2,46.0,1015.2351984635088,0.0,0.0
2011-02-21,23.9,32.3,2.0,31.0,1005.5,1.0,0.0
2011-02-22,23.7,31.4,0.0,26.0,1005.7,0.0,1.0
2011-02-23,16.6,25.9,0.0,50.0,1021.1,0.0,0.0
2011-02-24,12.4,27.1,0.0,33.0,1014.6,0.0,0.0
2011-02-25,13.7,22.0,0.0,26.0,1013.8,0.0,0.0
2011-02-26,13.1,30.3,0.0,24.0,1007.3,0.0,1.0
2011-02-27,19.7,25.0,1.6,24.0,1009.8,1.0,0.0
2011-02-28,17.9,30.0,11.8,20.0,1003.7,1.0,0.0
2011-03-01,17.3,21.1,1.6,40.15837531486146,1018.0,1.0,0.0
2011-03-02,6.9,16.1,0.0,35.0,1017.6,0.0,0.0
2011-03-03,25.1,30.5,0.8,33.0,1007.8,0.0,0.0
2011-03-04,24.5,32.5,0.0,31.0,1006.3,0.0,0.0
2011-03-05,11.5,19.7,0.0,39.0,1022.5,0.0,0.0
2011-03-06,7.8,23.7,0.2,44.0,1015.2351984635088,0.0,0.0
2011-03-07,9.7,25.6,0.0,24.0,1018.4,0.0,0.0
2011-03-08,17.9,25.2,9.4,33.0,1018.0,1.0,0.0
2011-03-09,14.3,17.2,10.2,30.0,1012.7,1.0,1.0
2011-03-10,10.0,12.2,12.2,31.0,1015.2351984635088,1.0,1.0
2011-03-11,9.5,26.4,0.2,37.0,1014.9,0.0,0.0
2011-03-12,15.1,19.8,1.2,40.15837531486146,1020.3,1.0,0.0
2011-03-13,18.5,32.1,0.0,37.0,1018.3,0.0,0.0
2011-03-14,20.0,27.3,0.0,46.0,1017.6,0.0,0.0
2011-03-15,15.1,25.4,0.0,54.0,1016.8,0.0,0.0
2011-03-16,8.2,19.2,0.0,50.0,1019.9,0.0,0.0
2011-03-17,12.9,18.2,0.0,37.0,1021.5,0.0,0.0
2011-03-18,18.1,25.9,0.2,39.0,1014.4,0.0,1.0
2011-03-19,17.3,20.9,5.0,33.0,1006.7,1.0,1.0
2011-03-20,18.4,24.6,0.0,31.0,1004.1,0.0,1.0
2011-03-21,16.9,20.4,31.6,41.0,1005.1,1.0,1.0
2011-03-22,21.0,29.7,17.6,30.0,999.3,1.0,1.0
2011-03-23,19.6,32.4,0.0,30.0,1003.4,0.0,0.0
2011-03-24,13.5,18.9,1.2,54.0,1004.8,1.0,1.0
2011-03-25,12.4,19.1,0.2,46.0,1017.0,0.0,0.0
2011-03-26,17.9,19.9,0.0,61.0,1020.2,0.0,1.0
2011-03-27,16.1,20.5,5.0,41.0,1024.5,1.0,1.0
2011-03-28,7.9,22.5,0.0,24.0,1023.9,0.0,0.0
2011-03-29,19.8,26.7,16.4,56.0,1020.2,1.0,1.0
2011-03-30,23.8,31.8,0.6,30.0,1008.4,0.0,0.0
2011-03-31,18.4,31.7,0.0,31.0,1020.7,0.0,0.0
2011-05-01,11.5,20.5,0.0,48.0,1017.1,0.0,0.0
2011-05-02,21.9,32.4,0.0,33.0,1006.8,0.0,0.0
2011-05-03,10.6,19.6,2.4,40.15837531486146,1023.2,1.0,0.0
2011-05-04,10.6,22.4,0.0,30.0,1015.4,0.0,0.0
2011-05-05,21.7,31.2,0.0,41.0,1009.7,0.0,0.0
2011-05-06,4.4,19.5,0.0,22.0,1020.4,0.0,0.0
2011-05-07,8.9,21.5,0.0,31.0,1016.5,0.0,0.0
2011-05-08,15.5,30.0,0.0,37.0,1015.8,0.0,0.0
2011-05-09,10.5,17.7,0.0,40.15837531486146,1013.7,0.0,1.0
2011-05-10,5.1,18.1,0.0,43.0,1022.3,0.0,0.0
2011-05-11,1.8,11.5,2.2,54.0,1010.1,1.0,0.0
2011-05-12,5.6,14.0,6.8,43.0,1010.2,1.0,1.0
2011-05-13,8.4,15.9,3.2,65.0,1011.6,1.0,1.0
2011-05-14,11.3,26.0,0.0,35.0,1015.9,0.0,0.0
2011-05-15,2.8,20.2,0.0,35.0,1015.2351984635088,0.0,0.0
2011-05-16,5.2,16.6,0.0,26.0,1030.6,0.0,0.0
2011-05-17,10.5,14.4,0.0,37.0,1026.8,0.0,0.0
2011-05-18,6.5,14.8,0.0,48.0,1024.6,0.0,0.0
2011-05-19,13.7,21.7,17.8,26.0,1028.3,1.0,0.0
2011-05-20,11.1,24.3,0.0,31.0,1023.4,0.0,0.0
2011-05-21,7.2,28.3,0.0,31.0,1013.7,0.0,0.0
2011-05-22,16.3,20.8,0.6,50.0,1025.1,0.0,1.0
2011-05-23,17.0,22.5,7.2,57.0,1010.5,1.0,1.0
2011-05-24,10.0,16.4,1.0,48.0,1019.9,0.0,0.0
2011-05-25,11.4,14.5,6.8,76.0,1012.6,1.0,1.0
2011-05-26,9.4,20.4,0.0,35.0,1015.3,0.0,0.0
2011-05-27,13.2,25.4,0.0,37.0,1013.5,0.0,0.0
2011-05-28,10.8,25.3,0.0,33.0,1015.6,0.0,0.0
2011-05-29,4.0,15.6,0.0,33.0,1021.6,0.0,0.0
2011-05-30,13.5,27.8,0.0,30.0,1013.0,0.0,0.0
2011-05-31,5.8,19.4,6.6,43.0,1015.0,1.0,1.0
2011-06-01,-0.8,19.3,0.2,15.0,1025.7,0.0,0.0
2011-06-02,12.8,20.2,2.2,24.0,1015.2351984635088,1.0,0.0
2011-06-03,0.8,6.2,0.0,41.0,1015.2351984635088,0.0,1.0
2011-06-04,5.3,15.0,1.6,37.0,1015.6,1.0,1.0
2011-06-05,9.6,18.8,3.0,40.15837531486146,1015.2351984635088,1.0,0.0
2011-06-06,-2.9,0.0,4.0,54.0,1015.2351984635088,1.0,1.0
2011-06-07,9.5,14.8,1.0,41.0,1021.6,0.0,1.0
2011-06-08,1.3,10.7,0.8,46.0,1020.3,0.0,0.0
2011-06-09,5.6,12.9,1.6,46.0,1020.8,1.0,0.0
2011-06-10,10.0,13.1,2.4,35.0,1027.6,1.0,0.0
2011-06-11,10.2,18.9,0.0,40.15837531486146,1026.2,0.0,0.0
2011-06-12,7.6,13.9,0.8,33.0,1031.0,0.0,0.0
2011-06-14,12.7,25.0,0.0,48.0,1014.6,0.0,0.0
2011-06-15,10.6,16.8,0.0,50.0,1015.2351984635088,0.0,0.0
2011-06-16,13.7,26.6,0.0,39.0,1014.9,0.0,0.0
2011-06-17,8.2,13.4,5.8,40.15837531486146,1012.2,1.0,1.0
2011-06-18,4.6,15.6,0.0,50.0,1015.7,0.0,0.0
2011-06-20,9.7,17.1,1.8,74.0,1005.0,1.0,1.0
2011-06-21,6.8,13.9,0.0,57.0,1011.2,0.0,1.0
2011-06-22,9.8,16.1,2.0,39.0,1018.2,1.0,1.0
2011-06-23,8.8,19.3,0.0,28.0,1017.7,0.0,0.0
2011-06-24,10.9,18.1,0.0,33.0,1025.2,0.0,0.0
2011-06-25,15.0,22.2,0.0,41.0,1026.3,0.0,0.0
2011-06-26,3.0,16.4,0.0,41.0,1023.6,0.0,0.0
2011-06-27,7.9,24.3,0.2,39.0,1012.1,0.0,1.0
2011-06-28,2.9,12.4,0.0,26.0,1035.3,0.0,0.0
2011-06-29,1.4,17.2,0.4,19.0,1034.1,0.0,0.0
2011-06-30,8.9,16.3,2.8,22.0,1035.0,1.0,0.0
2011-07-01,10.1,15.0,11.8,61.0,1015.2351984635088,1.0,1.0
2011-07-02,7.8,12.8,30.8,40.15837531486146,1009.7,1.0,1.0
2011-07-03,5.9,18.4,0.2,40.15837531486146,1015.2351984635088,0.0,0.0
2011-07-04,12.3,22.9,0.0,31.0,1016.9,0.0,0.0
2011-07-05,4.4,15.7,0.0,44.0,1017.2,0.0,0.0
2011-07-06,11.4,26.6,0.0,28.0,1014.8,0.0,0.0
2011-07-07,4.0,10.7,5.2,48.0,1015.6,1.0,0.0
2011-07-08,9.1,14.2,6.4,30.0,1033.8,1.0,0.0
2011-07-09,1.3,15.7,0.2,24.0,1015.2351984635088,0.0,0.0
2011-07-10,7.6,15.3,0.0,83.0,1011.5,0.0,0.0
2011-07-11,9.4,17.8,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2011-07-12,5.9,18.9,0.0,24.0,1018.2,0.0,0.0
2011-07-13,3.0,17.1,0.2,20.0,1015.2351984635088,0.0,0.0
2011-07-14,2.4,15.9,0.0,35.0,1015.2351984635088,0.0,0.0
2011-07-15,8.0,12.6,5.2,35.0,1032.2,1.0,1.0
2011-07-16,1.6,9.7,0.2,39.0,1026.3,0.0,0.0
2011-07-17,5.2,10.3,5.0,50.0,1017.4,1.0,0.0
2011-07-18,5.3,15.9,0.2,30.0,1018.9,0.0,0.0
2011-07-19,7.4,14.7,0.6,56.0,1011.6,0.0,1.0
2011-07-20,9.6,16.5,49.0,80.0,1015.4,1.0,1.0
2011-07-21,6.9,14.1,0.0,54.0,1022.0,0.0,0.0
2011-07-22,10.4,25.4,0.0,37.0,1012.1,0.0,0.0
2011-07-23,9.1,13.9,47.4,54.0,1019.2,1.0,0.0
2011-07-25,3.7,18.5,0.2,24.0,1014.7,0.0,0.0
2011-07-26,12.1,18.6,22.6,37.0,1012.8,1.0,0.0
2011-07-27,1.4,16.6,0.0,28.0,1027.3,0.0,0.0
2011-07-28,4.8,17.4,0.0,41.0,1020.4,0.0,0.0
2011-07-29,5.1,19.1,0.0,24.0,1024.3,0.0,0.0
2011-07-30,8.7,16.1,0.2,46.0,1010.5,0.0,0.0
2011-07-31,8.3,16.7,0.0,46.0,1008.7,0.0,0.0
2011-08-01,3.7,21.9,0.0,19.0,1019.0,0.0,0.0
2011-08-02,9.6,28.8,0.0,39.0,1014.5,0.0,0.0
2011-08-03,8.6,14.1,2.8,46.0,1013.6,1.0,0.0
2011-08-04,13.3,23.6,0.0,48.0,1013.2,0.0,1.0
2011-08-05,9.5,16.0,15.4,41.0,1014.8,1.0,1.0
2011-08-06,4.1,23.8,0.0,35.0,1016.2,0.0,0.0
2011-08-07,4.0,14.6,7.0,22.0,1012.5,1.0,1.0
2011-08-08,10.2,17.8,7.6,37.0,1007.7,1.0,0.0
2011-08-09,-1.8,12.8,0.2,35.0,1006.3,0.0,0.0
2011-08-10,7.5,18.0,0.2,44.0,1011.3,0.0,0.0
2011-08-11,-1.8,2.2,5.2,57.0,1015.2351984635088,1.0,1.0
2011-08-12,7.2,20.2,0.0,56.0,1014.4,0.0,0.0
2011-08-13,5.0,12.4,0.0,28.0,1025.1,0.0,0.0
2011-08-14,11.6,15.3,9.2,33.0,1024.6,1.0,0.0
2011-08-15,13.2,26.2,0.0,41.0,1017.4,0.0,0.0
2011-08-16,10.5,23.6,0.0,24.0,1017.5,0.0,0.0
2011-08-17,8.4,19.8,0.0,48.0,1018.3,0.0,0.0
2011-08-18,15.7,21.5,0.4,59.0,1011.6,0.0,0.0
2011-08-19,9.4,16.7,0.0,35.0,1018.7,0.0,1.0
2011-08-20,13.6,22.0,0.0,48.0,1012.5,0.0,1.0
2011-08-21,9.9,17.8,1.6,35.0,1015.2351984635088,1.0,0.0
2011-08-22,2.3,16.2,0.0,20.0,1036.2,0.0,0.0
2011-08-23,6.0,20.2,0.0,43.0,1028.4,0.0,0.0
2011-08-24,4.4,18.5,0.2,37.0,1024.7,0.0,0.0
2011-08-25,8.1,17.1,3.8,40.15837531486146,1026.4,1.0,0.0
2011-08-26,-2.8,20.5,0.0,35.0,1015.2351984635088,0.0,0.0
2011-08-27,16.2,20.1,4.2,41.0,1016.6,1.0,1.0
2011-08-28,5.4,20.7,0.0,22.0,1016.5,0.0,0.0
2011-08-29,6.8,22.1,0.0,35.0,1015.2351984635088,0.0,0.0
2011-08-30,13.9,19.2,0.0,40.15837531486146,1015.1,0.0,0.0
2011-08-31,-2.1,16.7,0.0,20.0,1023.1,0.0,0.0
2011-09-01,1.5,16.7,0.2,35.0,1024.6,0.0,0.0
2011-09-02,4.5,18.9,0.0,31.0,1021.3,0.0,0.0
2011-09-03,3.3,20.2,0.0,30.0,1024.2,0.0,0.0
2011-09-04,9.8,17.2,1.0,56.0,1019.8,0.0,0.0
2011-09-05,11.5,15.6,3.2,48.0,1026.8,1.0,1.0
2011-09-06,7.9,17.5,0.0,50.0,1018.2,0.0,0.0
2011-09-07,10.2,20.2,0.8,30.0,1016.9,0.0,0.0
2011-09-08,8.6,18.0,0.0,22.0,1017.4,0.0,1.0
2011-09-09,13.9,19.7,12.0,33.0,1017.3,1.0,0.0
2011-09-10,8.2,14.3,1.6,41.0,1020.2,1.0,1.0
2011-09-11,7.9,22.3,0.0,30.0,1026.1,0.0,0.0
2011-09-12,6.6,14.2,0.4,33.0,1024.4,0.0,0.0
2011-09-13,4.0,21.4,0.0,26.0,1024.7,0.0,0.0
2011-09-14,11.0,25.5,0.0,35.0,1017.7,0.0,0.0
2011-09-15,3.5,15.9,0.8,37.0,1019.3,0.0,1.0
2011-09-16,12.8,23.7,0.0,26.0,1012.9,0.0,0.0
2011-09-17,0.6,24.5,0.0,37.0,1014.0,0.0,0.0
2011-09-18,5.5,23.9,0.0,19.0,1015.2,0.0,0.0
2011-09-19,11.0,19.1,13.4,43.0,1021.2,1.0,0.0
2011-09-20,13.0,29.4,0.0,63.0,1006.7,0.0,0.0
2011-09-21,11.1,18.6,0.2,52.0,1017.6,0.0,0.0
2011-09-22,15.7,19.3,0.0,43.0,1017.6,0.0,0.0
2011-09-23,5.2,20.6,0.0,33.0,1022.4,0.0,0.0
2011-09-24,4.5,13.0,1.2,35.0,1024.6,1.0,1.0
2011-09-25,5.9,19.9,0.0,39.0,1020.2,0.0,0.0
2011-09-26,9.7,14.2,7.6,50.0,1007.7,1.0,1.0
2011-09-27,10.3,20.6,1.2,30.0,1020.0,1.0,0.0
2011-09-28,13.0,18.0,0.0,59.0,1010.0,0.0,1.0
2011-09-29,13.0,16.2,3.8,41.0,988.9,1.0,1.0
2011-09-30,23.3,32.0,0.0,39.0,1008.9,0.0,0.0
2011-10-01,7.7,15.1,4.2,44.0,1011.5,1.0,1.0
2011-10-02,1.7,15.5,0.2,31.0,1021.4,0.0,0.0
2011-10-03,10.3,18.4,4.6,50.0,1021.3,1.0,0.0
2011-10-04,11.7,17.3,0.0,41.0,1022.9,0.0,0.0
2011-10-05,7.7,19.3,0.4,24.0,1017.9,0.0,0.0
2011-10-06,19.9,27.7,0.0,30.0,1012.2,0.0,0.0
2011-10-07,12.3,21.9,1.6,20.0,1009.8,1.0,1.0
2011-10-08,10.6,17.4,5.0,52.0,1015.6,1.0,1.0
2011-10-09,8.8,13.6,4.8,50.0,1013.2,1.0,1.0
2011-10-10,4.8,13.8,1.0,41.0,1015.5,0.0,1.0
2011-10-11,-2.5,8.4,0.0,61.0,1015.2351984635088,0.0,0.0
2011-10-12,12.5,20.2,0.0,35.0,1012.4,0.0,1.0
2011-10-13,13.2,21.2,0.0,28.0,1020.7,0.0,0.0
2011-10-14,26.3,35.5,0.0,37.0,1009.8,0.0,0.0
2011-10-15,12.7,19.4,0.2,69.0,996.7,0.0,1.0
2011-10-16,26.5,33.3,0.0,67.0,1008.7,0.0,1.0
2011-10-17,8.3,21.7,0.0,31.0,1015.2351984635088,0.0,0.0
2011-10-18,13.2,18.8,0.0,26.0,1031.8,0.0,0.0
2011-10-19,15.9,23.2,0.0,31.0,1026.4,0.0,0.0
2011-10-20,7.9,28.4,0.0,28.0,1022.5,0.0,0.0
2011-10-21,12.5,20.2,0.0,35.0,1020.8,0.0,0.0
2011-10-22,8.2,19.0,0.2,30.0,1021.9,0.0,0.0
2011-10-23,9.7,26.8,0.0,31.0,1011.9,0.0,1.0
2011-10-24,12.3,32.4,0.0,50.0,1010.6,0.0,0.0
2011-10-25,2.8,16.5,2.2,41.0,1016.9,1.0,0.0
2011-10-26,7.4,20.9,0.0,28.0,1019.9,0.0,0.0
2011-10-27,15.4,21.5,0.0,37.0,1019.1,0.0,0.0
2011-10-28,14.7,24.4,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2011-10-29,10.4,18.7,2.6,39.0,1017.6,1.0,0.0
2011-10-30,9.3,17.4,0.6,44.0,1017.2,0.0,0.0
2011-10-31,9.5,20.6,0.0,35.0,1025.5,0.0,0.0
2011-11-01,7.0,22.8,0.0,46.0,1021.0,0.0,0.0
2011-11-02,8.4,16.1,0.8,57.0,1008.8,0.0,0.0
2011-11-03,17.2,23.4,0.0,37.0,1009.4,0.0,1.0
2011-11-04,15.7,21.1,13.6,37.0,1005.4,1.0,1.0
2011-11-05,8.3,19.6,0.0,39.0,1010.9,0.0,0.0
2011-11-06,25.8,33.1,0.0,35.0,1007.2,0.0,1.0
2011-11-07,14.2,21.1,0.2,30.0,1011.6,0.0,1.0
2011-11-08,16.8,34.1,1.2,59.0,1010.3,1.0,0.0
2011-11-09,20.0,29.9,0.2,50.0,1006.1,0.0,1.0
2011-11-10,19.1,29.1,0.0,37.0,1014.5,0.0,0.0
2011-11-11,21.6,29.3,0.0,28.0,1017.9,0.0,0.0
2011-11-12,13.8,23.6,0.0,37.0,1017.4,0.0,0.0
2011-11-13,14.6,26.9,0.0,33.0,1012.9,0.0,0.0
2011-11-14,18.1,27.3,14.6,50.0,1009.7,1.0,0.0
2011-11-15,5.3,18.0,2.4,52.0,1010.2,1.0,0.0
2011-11-16,14.0,24.6,0.0,52.0,1016.8,0.0,0.0
2011-11-17,6.6,14.7,0.2,24.0,1015.2351984635088,0.0,0.0
2011-11-18,23.2,30.9,0.0,44.0,1011.7,0.0,0.0
2011-11-19,10.1,18.5,0.0,28.0,1023.2,0.0,0.0
2011-11-20,13.8,28.2,0.0,46.0,1017.7,0.0,0.0
2011-11-21,12.7,20.2,0.0,40.15837531486146,1020.1,0.0,0.0
2011-11-22,15.9,32.5,0.0,61.0,1013.0,0.0,0.0
2011-11-23,12.4,32.2,0.0,61.0,1014.7,0.0,0.0
2011-11-24,20.0,37.2,0.0,44.0,1010.9,0.0,0.0
2011-11-25,16.0,37.6,0.0,46.0,1015.2351984635088,0.0,0.0
2011-11-26,21.7,28.0,0.2,37.0,1011.0,0.0,1.0
2011-11-27,9.5,18.3,0.0,33.0,1015.1,0.0,0.0
2011-11-28,19.6,24.1,0.0,33.0,1019.1,0.0,1.0
2011-11-29,15.5,35.2,0.0,56.0,1005.5,0.0,0.0
2011-11-30,21.2,27.6,0.0,56.0,1012.9,0.0,0.0
2011-12-01,5.4,20.9,13.8,43.0,1017.8,1.0,0.0
2011-12-02,17.6,34.9,0.0,46.0,1010.8,0.0,0.0
2011-12-03,8.0,25.0,0.0,39.0,1016.1,0.0,0.0
2011-12-04,8.4,18.6,0.0,57.0,1020.0,0.0,0.0
2011-12-05,10.8,19.6,6.4,35.0,1015.2351984635088,1.0,0.0
2011-12-06,8.7,26.4,0.0,31.0,1013.9,0.0,0.0
2011-12-07,9.5,21.0,0.0,35.0,1011.1,0.0,0.0
2011-12-08,15.5,26.3,0.0,35.0,1006.3,0.0,0.0
2011-12-09,15.2,25.2,6.6,26.0,1012.6,1.0,0.0
2011-12-10,17.8,25.1,0.0,37.0,1005.8,0.0,1.0
2011-12-11,19.8,28.5,0.0,48.0,1001.2,0.0,1.0
2011-12-12,13.7,23.7,44.8,37.0,1003.8,1.0,1.0
2011-12-13,15.4,27.6,0.0,57.0,1008.7,0.0,0.0
2011-12-14,21.4,23.7,13.0,57.0,1008.1,1.0,1.0
2011-12-15,3.5,13.8,0.4,24.0,1015.2351984635088,0.0,1.0
2011-12-16,13.8,31.5,0.0,35.0,1013.9,0.0,0.0
2011-12-17,13.1,31.8,0.0,48.0,1013.9,0.0,0.0
2011-12-18,17.3,26.0,0.0,35.0,1016.4,0.0,0.0
2011-12-19,16.7,24.2,6.6,43.0,1015.2351984635088,1.0,1.0
2011-12-20,19.1,29.1,0.0,26.0,1011.4,0.0,0.0
2011-12-21,16.9,21.5,0.4,30.0,1017.1,0.0,1.0
2011-12-22,22.7,37.7,0.0,43.0,1010.1,0.0,0.0
2011-12-23,17.9,26.4,0.8,30.0,1012.0,0.0,1.0
2011-12-24,18.3,31.3,0.2,44.0,1007.7,0.0,0.0
2011-12-25,20.3,37.3,0.0,52.0,1005.4,0.0,1.0
2011-12-26,18.6,29.9,0.0,35.0,1015.2351984635088,0.0,1.0
2011-12-27,13.2,24.1,0.2,30.0,1008.2,0.0,1.0
2011-12-28,18.7,21.9,0.0,52.0,1012.2,0.0,0.0
2011-12-29,9.6,22.3,0.0,33.0,1017.0,0.0,0.0
2011-12-30,20.2,28.4,0.0,43.0,1013.1,0.0,0.0
2011-12-31,19.4,23.4,0.2,31.0,1008.2,0.0,0.0
2012-01-01,18.2,28.8,0.0,39.0,1009.0,0.0,0.0
2012-01-02,18.1,26.5,0.0,43.0,1016.5,0.0,0.0
2012-01-03,21.4,38.0,0.0,41.0,1012.1,0.0,0.0
2012-01-04,20.7,29.4,0.0,67.0,1010.2,0.0,0.0
2012-01-05,21.5,26.0,6.4,40.15837531486146,1015.2351984635088,1.0,0.0
2012-01-06,17.4,23.3,0.8,52.0,1009.0,0.0,0.0
2012-01-07,9.9,28.9,0.0,31.0,1008.6,0.0,1.0
2012-01-08,21.4,29.2,0.0,61.0,1006.6,0.0,1.0
2012-01-09,22.8,33.8,0.0,24.0,1003.5,0.0,0.0
2012-01-10,17.9,28.9,0.0,31.0,1007.7,0.0,0.0
2012-01-11,26.8,33.0,0.0,44.0,1006.7,0.0,0.0
2012-01-12,9.6,26.0,0.0,35.0,1020.2,0.0,0.0
2012-01-13,12.9,21.5,0.0,48.0,1016.4,0.0,0.0
2012-01-14,11.5,22.0,0.0,46.0,1021.3,0.0,0.0
2012-01-15,17.2,23.2,33.2,43.0,1019.9,1.0,1.0
2012-01-16,17.6,28.0,0.0,52.0,1010.0,0.0,0.0
2012-01-17,20.3,27.4,37.0,61.0,1013.6,1.0,1.0
2012-01-18,20.6,29.3,0.2,37.0,1014.2,0.0,0.0
2012-01-19,18.9,29.6,0.0,24.0,1015.2351984635088,0.0,0.0
2012-01-20,13.7,31.8,0.0,43.0,1012.0,0.0,0.0
2012-01-21,23.5,29.8,32.2,33.0,1005.9,1.0,1.0
2012-01-22,24.8,32.4,12.4,35.0,1006.4,1.0,1.0
2012-01-23,23.8,40.6,0.0,57.0,1002.0,0.0,0.0
2012-01-24,16.2,32.6,0.0,39.0,1012.0,0.0,0.0
2012-01-25,16.0,27.7,0.0,35.0,1011.5,0.0,0.0
2012-01-26,17.2,33.5,0.0,43.0,1010.1,0.0,0.0
2012-01-27,21.8,25.3,2.0,46.0,1016.8,1.0,0.0
2012-01-28,17.6,27.4,0.0,37.0,1009.3,0.0,0.0
2012-01-29,22.8,24.9,0.0,44.0,1001.2,0.0,0.0
2012-01-30,20.1,29.1,26.4,59.0,1004.6,1.0,0.0
2012-01-31,12.1,17.7,4.8,43.0,1019.9,1.0,0.0
2012-02-01,7.9,21.5,0.0,54.0,1013.3,0.0,0.0
2012-02-02,25.0,31.1,0.0,37.0,996.2,0.0,1.0
2012-02-03,12.7,17.6,22.6,46.0,1004.4,1.0,1.0
2012-02-04,10.6,24.6,0.0,30.0,1000.4,0.0,1.0
2012-02-05,23.4,32.4,0.0,98.0,992.4,0.0,1.0
2012-02-06,13.1,22.9,0.0,39.0,1017.6,0.0,0.0
2012-02-07,12.4,18.1,1.6,37.0,1014.1,1.0,0.0
2012-02-08,10.5,22.6,0.0,43.0,1014.1,0.0,0.0
2012-02-09,21.3,26.0,0.0,44.0,1007.8,0.0,0.0
2012-02-10,14.1,25.9,0.0,48.0,1014.8,0.0,0.0
2012-02-11,13.9,20.8,0.4,39.0,1016.3,0.0,0.0
2012-02-12,12.7,28.2,0.0,31.0,1011.9,0.0,0.0
2012-02-13,15.4,32.3,0.0,35.0,1012.9,0.0,0.0
2012-02-14,14.3,26.7,0.6,37.0,1019.6,0.0,1.0
2012-02-15,24.6,33.4,0.0,41.0,1009.3,0.0,0.0
2012-02-16,16.9,31.2,0.0,37.0,1015.1,0.0,0.0
2012-02-17,13.2,15.9,0.0,39.0,1019.7,0.0,1.0
2012-02-18,13.0,28.2,0.0,48.0,1013.7,0.0,0.0
2012-02-19,19.8,25.7,0.0,50.0,1013.8,0.0,1.0
2012-02-20,18.1,24.8,0.0,37.0,1012.7,0.0,1.0
